Row	BRCA_C_TCGA_A8_A0AB_01A_11R_A034_07	BRCA_C_TCGA_AO_A12H_01A_11R_A115_07	BRCA_C_TCGA_E9_A1NC_01A_21R_A26B_07	BRCA_C_TCGA_A1_A0SM_01A_11R_A084_07	BRCA_C_TCGA_A2_A0D0_01A_11R_A00Z_07	BRCA_C_TCGA_A8_A06Y_01A_21R_A00Z_07	BRCA_C_TCGA_C8_A1HO_01A_11R_A13Q_07	BRCA_C_TCGA_D8_A4Z1_01A_21R_A266_07	BRCA_C_TCGA_C8_A1HL_01A_11R_A137_07	BRCA_C_TCGA_B6_A0RH_01A_21R_A115_07
AANAT	0.0195666022919346	0.0074855735291904	0.0711397301604074	0.0744620778940199	0.0565799385886676	0.084159336981099	0.137381766437958	0.0139044792045081	0.0127126094626548	0.0352269317346567
AARS	39.422063571712	63.9998180973369	51.0714973516494	28.7387081944677	35.6020916449064	133.307477464674	89.4024421077418	43.5225708582992	46.2130117355843	35.806659159065
AARS2	8.93221941377897	6.0415121604605	5.0886180551544	3.49313948383986	6.07545331374849	5.92584819615102	3.82491452370079	8.9217151638231	5.02437576738159	5.72324637523635
AARSD1	8.77272946418947	9.69681683353939	6.99563886821461	3.56303411569319	6.98871307287965	7.77035645902705	3.90360140067596	9.14833910840381	5.3183420349931	7.28990847313765
AASDH	8.40295363892784	4.69007232596765	1.78600477845285	2.36333978313336	2.35003501177658	5.88017281587579	6.28929345831092	7.12637163106739	3.14567648577552	1.31268744140644
AASDHPPT	15.2589269152123	20.365854166354	12.8397888438029	10.0875306103574	23.5243141733274	21.6026038487479	15.2820902111201	19.8150444080284	13.5222973764974	16.5911756295231
AASS	2.7762312453779	3.65597145176901	0.695620785053427	1.69167772954214	0.121023823675096	2.08143306564681	0.995852056233088	5.43774080184193	1.45024651911219	0.730894931803958
AATF	42.7891798979598	40.9794069224357	28.8511644742462	28.3759103770542	57.219693583214	40.0872915104515	24.0922409043632	25.9349645270284	35.4932256071185	22.3841565989788
AATK	0.662420905513562	5.73707599628973	0.516088337315237	6.56048201718496	0.596750449717095	0.538331921693931	0.70063361879787	1.77610647943946	0.332717793497114	0.511898994790533
AATK-AS1	0.0173125760291774	0.178827835852073	0	0.107810546399159	0	0	0.02025928536283	0.0184540741756725	0	0.00935066177814032
ABAT	72.149845296671	12.0344984960358	0.914679380451984	18.6287852071736	0.209684489105203	11.4063860107509	8.77382331846244	9.27536622307203	15.1882561693193	3.04369244450789
ABCA1	4.32328257264286	1.89016148709641	1.77020197332876	3.21622135708112	1.60308838285672	3.77592401012776	5.35878642637284	3.22001629413362	5.99441298212016	2.69870498434323
ABCA10	0.159559548053463	0.086614387755622	0.144470622440745	0.149938852761395	0.0218225841168475	0.125202134790156	0.113544478421515	2.27539521602315	0.105068281493194	0.0722043598717336
ABCA11P	4.19974316307163	5.1011754246435	0.987772337720655	3.1700662369703	4.87435424504187	3.83430161342185	5.10845096791895	5.5746982669857	2.17633836349717	3.19042606115683
ABCA12	2.36871447931091	0.020237638833062	0.0938753446756119	1.49306485294557	0.0339926261833029	0.00711028628773305	0.653421923925161	0.523148172317646	2.10224960584682	1.12221932101808
ABCA13	0.00873839782292077	0.000911737976989962	0.14234983831271	0.00989392642408479	0.00574283303587064	0.00896923334286314	0.00185922329010608	0.0220162345597918	0.00309677509373096	0.00429061732545603
ABCA17P	0.599755917052813	0.336689944052912	2.19919948535756	0.0744265181624563	0.13666955318833	0.194525525762694	0.148759172357943	0.201518666255021	0.190598077402123	0.225344697216845
ABCA2	9.67977603202273	12.3726734722875	3.67149934878217	5.59097734533682	4.00877663216519	13.2372494663134	14.0750924619957	13.9279188965451	4.57992588756927	6.1629786749642
ABCA3	41.6392600260195	17.6709604880822	5.84199721868829	12.9487430583752	3.85024360597355	16.9017756843674	27.4023383337018	23.4073310270292	10.5136351398408	9.68074592748081
ABCA4	0.167725181967314	1.31113422636356	7.87527010379692	1.49901427241629	0.167056935401525	0.273536515348653	0.0545202952511653	0.230432812089018	0.156194148672965	0.144943555076746
ABCA5	1.70855376520613	2.89962070026544	1.32205376784347	1.81708182036942	0.366122871270401	4.06092352987062	3.06205275292616	4.30015734705749	0.521938001639861	1.0925869476299
ABCA6	0.765547009272074	0.0828331856315473	0.586392330140186	0.826651003689658	0.0447212278950458	0.128882889476601	0.561036074508687	3.83008803957699	1.18568127244324	0.431576475026384
ABCA7	1.65981973877623	3.33889626595091	1.19800223791395	1.72893244292883	1.32583332481337	2.47050640969862	3.09507829830585	5.71541190841487	3.13763908047675	2.65808538633799
ABCA8	1.2958871758847	0.0191732758349945	0.438802790125786	0.165955048397271	0.0172525949105596	0.0731373329048812	0.242967980113191	5.56602622774281	0.744265499449969	0.103118836532359
ABCA9	0.49395656139874	0.0671349382174383	0.189043587018864	0.368761916020229	0.0156617747799399	0.0768767027184511	0.207888369100856	2.84508461904807	0.764316137210901	0.336997791124318
ABCB1	0.387877326265237	1.00993656500531	0.469075710150133	0.721023035078342	0.121368127386074	0.471551492855318	0.538578667274393	3.67169945083675	1.53461359555799	0.118818438871255
ABCB10	10.4443871540752	3.22526328361339	8.26124641387265	7.00874768881623	6.13038329169326	10.9948216934332	3.64881705316802	4.68560761200338	6.9950729810244	2.6303457644282
ABCB11	0.00571768217759431	0.0754655547898841	0.00445461346973022	0	0.0124001896823122	0	0	0.024378701549768	0	0.00617633240801142
ABCB4	0.338878047568113	0.534291257256015	0.197346748937961	0.611061598284298	0.0989817882531606	0.171154408893701	0.17624765455818	0.452439480554715	0.700548299538697	0.436315759189323
ABCB5	0.0423943049658584	0.0020273428308224	0.0302767303956496	0.00550003984444465	0.00255395556129403	0.00284914422071429	0.00413417352706817	0.0979107077317448	0.010328995188407	0.00381625093792114
ABCB6	3.8673214380883	10.3358532288342	5.59608972116027	7.62861722625756	5.87269641575774	8.40455629271285	19.1185224615746	11.6967584309868	7.92582337746767	11.5407677071533
ABCB7	15.6926063050162	9.49096087284336	7.89522851936078	9.06354953087346	4.47327188962086	11.9176778410903	9.34910003037378	10.9361379357381	7.85851762956102	7.5305262789322
ABCB8	9.04525904666173	6.7045227449877	4.86007556485568	8.66484005101962	8.99395493161854	9.11664823757454	8.1424308810608	12.7830382711185	6.27261813629968	6.63774387351277
ABCB9	0.869555022653516	5.52303577296204	4.08655801171382	1.74337614978209	2.64573331662943	2.30377034891561	2.88921301651935	2.687605286771	2.63420292946155	3.4441269324196
ABCC1	30.1057572397408	4.71952807695708	9.59016242600168	8.83158736817507	16.501104157509	20.3340284328628	5.6785591504714	9.67112989799672	6.74613226135605	10.4163380224675
ABCC10	4.29465792388214	3.43224095163339	4.88558346340448	2.54372413783728	3.4568592475915	4.440710388822	5.69221218012948	6.84410072161798	3.93463638673349	2.68526055197779
ABCC11	8.76131693701511	133.248708611387	0.047672895781903	25.1607951515987	0.00402138724076614	0.148044041512518	2.0602739690176	13.9047200115033	10.6527548908896	2.49672385934184
ABCC12	0.0264144082798112	4.24727067736655	0	3.23223548988433	0.0114572186015946	0	0.043274429396339	0.163304987282514	2.52791764284446	0.33954590581872
ABCC13	0.15406357201341	0	0	0.11144540379742	0.00674998925365261	0.00753015955461013	1.28385599504753	0.009952830018822	0	0.0504308947473573
ABCC2	0.521606904852155	0.0465273373488285	0.0968576369655755	0.120615405561165	0.0898733473147189	0.126416038327603	0.117017327423853	0.195895970926788	0.079016506450217	0.919617499821836
ABCC3	10.5354070380493	1.18299896563176	4.06771875403254	4.07759660478126	10.2822454400133	0.363419128965692	1.51228397036371	7.79588879999054	2.25136430582053	2.27722231266166
ABCC4	0.722723898251939	2.00226759626996	1.39151451392297	2.3908106660989	1.01652333365532	0.302873327293743	0.367933508835119	1.15905576915928	1.2767510367244	3.47422402564611
ABCC5	2.33187892861214	23.401095666728	4.12460295839798	5.03710164654624	10.8357634854233	8.03694995858377	7.83788706880463	10.0373303915314	6.10540175646529	13.7141918039688
ABCC6	2.05535250173246	0.0505487537441691	0.125817479385686	0.157451579787765	0.229952134351894	0.911668953254003	0.223338739499934	3.1871962376316	0.0286153342233408	0.322461233580127
ABCC6P1	0.240545659894386	0.0115031610841377	0.0312346245491363	0.0156036372679399	0.0362279158914835	0.242491041163877	0.0586433425425529	0.512811893833225	0	0.0703736846966427
ABCC6P2	0.464055508181521	0	0.0301285826033454	0.100340670249925	0.363428599872299	0.93561699168612	0.135760168628256	0.741979248655297	0.075375330326732	0.584826942599949
ABCC8	6.09878441675176	2.66577092625882	0.00427295687383725	3.37837240514997	0.00792967801433517	0.115000572515002	6.05219086283717	1.01138187438352	1.11176340978505	2.13873189968258
ABCC9	0.948566311157618	0.762813734743246	0.349401834695899	1.15695567522441	0.1352805693105	0.52560549286355	0.524804553224819	2.40740398044491	4.1914188501434	0.545437958443848
ABCD1	2.77564678445954	11.6863388779737	29.7291650893238	4.34246158949837	21.2614123843078	3.58757024099208	5.75934602561388	4.8053371615438	5.17771329547076	12.174298775378
ABCD2	0.0383382312273162	0.0176004179703376	0.139389117417836	0.0344851777402663	0.029562956117102	0.0247349034312077	0.0747727322064755	0.163464191958634	0.124543585495864	0.0220872400286497
ABCD3	56.5920092016223	63.5274779789266	11.1199623245073	32.9370139576001	17.6629494935363	34.1899467543222	46.0133056266696	28.6881924233758	17.2244441311343	17.4645070654992
ABCD4	4.86021096220564	5.47884230530296	8.67136299721789	5.05779273819423	5.22026251579442	11.2776077388117	7.2813520829468	18.8605782068174	8.27638794945846	5.73117965689077
ABCE1	20.9484068804972	16.6012172585766	8.41397779887903	12.4891453165124	19.7040265700398	17.3510029821251	22.2895710463226	12.1779069101543	13.4623503067534	8.32230970632076
ABCF1	5.45802199354038	3.51299651275527	7.46863308780629	2.96649031258959	4.38725918152823	3.96723263704734	5.09182188489373	4.31466345823378	3.34678527698268	3.33925482473123
ABCF2	17.494546257658	12.7702080655331	9.36515977828544	10.8431628894719	41.8156990112246	18.1947036475591	14.3594291297763	16.1745948394514	16.3561505494302	14.954554036831
ABCF3	28.8941912859218	31.2310555086879	26.7538767860056	21.2631711460564	45.7741125839279	30.758687492179	26.7131004795691	29.2491694441939	21.3625467204587	38.9346977843889
ABCG1	13.7115530115401	23.5248610573569	7.09222655761168	6.0641837371494	2.48012392945607	20.8516196503855	37.8113597941222	9.55000130248738	19.9869867592929	3.16599141888336
ABCG2	1.12756795956586	2.56701957073535	0.182416974516486	1.03598854776118	0.106903011930563	0.675800805489615	0.897683859318272	2.29874209913393	2.42595951445631	0.362742790573205
ABCG4	0.0520367199453866	0.0437967876397841	0.043244278155958	0.0792117555436765	0.0551732285526004	0.0671456768620484	0.0243574787932779	0.0813526873507981	0.114949773136142	0.0412213290636341
ABCG5	0.0249105222609606	0.0400259626920323	0.0465783488714492	0.0258542018965135	0.0360163660176646	0.321433380112117	0.0233203598665568	0.03186358573909	0.0291322900788355	0.22603347890998
ABCG8	0.0256115688536706	0.0235156553795055	0.0159630614018475	0.00531636121549321	0.0148119839232122	0.421361168263295	0.0179824913792774	0	0.0399361975314618	0.0608652644898312
ABHD1	0.896847710169854	1.98279176180981	0.32362181534935	0.489906730265886	0.996402977988006	0.776575043860084	2.45250838513644	1.93208796514759	0.478419627758469	1.73362304018094
ABHD10	15.0604646000385	40.6318884661329	8.2782268979511	9.25963742840095	14.0114561347601	21.0355291959833	18.8080378143892	13.0981351060107	17.459908447526	10.6244772518769
ABHD11	29.9823348796414	30.0297956932922	30.3092442074787	58.9203587570692	22.1006055441258	44.6654641192938	23.3935815435846	32.1803491669238	66.5106416298743	50.1632707116208
ABHD11-AS1	1.76048401297968	0.264986137785971	4.90172292950917	4.37324098379758	0.125181618885921	5.30670880612161	1.01317842549206	2.46106342283598	6.41279924526078	2.24463327893692
ABHD12	21.928739978744	51.3557505389027	25.6996184791467	36.6161126277115	45.9656070359496	42.7030444836963	39.1973560949095	23.9600243987746	81.0584926757345	65.7606484639637
ABHD12B	0.0639389517517864	0.036691581725048	0.236618739485524	2.17332721984416	0.600891315011342	0.360953877666886	34.707945546477	0.187425541408308	6.20010635768377	0.276271543309176
ABHD13	5.69777219886857	3.67008549652426	4.97067061013857	4.80464891464398	2.8551970764015	4.84632661061346	5.09483007280802	4.87961988925058	5.17897611028049	2.95086745288552
ABHD14A	10.5339134477892	21.2102509881708	8.31249769375223	12.6592252823976	10.2959998536996	18.0835286545928	21.0926130343585	12.5023354585893	29.9454350468001	18.8051344683139
ABHD14A-ACY1	0.0217950498121443	0.0166762164945136	0	0.00754023557173465	0.0105039747619373	0	0.0425078406295674	0.077440327235326	0	0
ABHD14B	31.0829755594118	60.5862478693131	25.0064763011738	18.7144531784459	21.6726007032714	55.1764731988559	50.8009685849748	43.3247139964829	57.3092833140791	37.5578097763472
ABHD15	4.36179903586732	8.32632057291499	4.57115704567823	3.33615531595787	1.57072149336531	5.5652525138458	4.32809891991344	7.10420250508319	12.6336018263192	5.42371270705605
ABHD16A	4.22097590192114	3.23143248290465	6.78773875627019	2.98992895566279	1.96721901352936	2.8310364794518	5.59892070580964	4.34176750505654	3.35830146823846	4.04841927793164
ABHD16B	0.953108000381078	4.71959931710507	5.40153236058603	2.53685621581871	2.77828949573201	3.582914363395	0.863483595058996	4.0965758692336	1.24348074506921	2.54899777173822
ABHD2	30.1403408959777	31.7017194491498	21.8250818995533	25.2770244612484	10.1591469707297	50.5890316770697	99.8118679527833	34.0602298705962	19.6737535104387	21.2285474838526
ABHD3	14.0411827715555	16.1455225671311	10.0273586610353	15.0742022266858	4.85774226621199	18.6471851103996	8.11879573038392	25.9014107214827	25.7953443324991	3.31499081472629
ABHD4	10.5714736248184	13.7752394200437	13.725544725301	13.4509447934585	9.86455105476724	28.4507615604458	30.484515696746	19.219664501249	23.1185060580444	33.3180700897479
ABHD5	14.3063553850973	7.6917015845793	5.6147228052083	10.7987780250889	3.94149437876708	11.6322494916045	10.1164531410657	6.98602023966386	12.3469099846172	9.28063749667192
ABHD6	1.74558949306141	3.09024995703848	1.36886753655082	2.19063851923823	3.2991171880786	4.20489396060166	3.37112222600864	3.0889791239695	3.65811313754938	3.19198691905471
ABHD8	7.88359626899557	14.1905306773949	11.1442599775924	7.07727232316658	6.92210429064096	7.4271873249112	7.12353308421398	11.0142302895948	3.32275373636019	5.57384447993328
ABI1	24.8797535438459	15.0407791479499	27.4616125993284	18.8920542343279	13.5116694314892	29.6860666481274	28.7844634651632	23.1753017611048	24.5921996034492	12.438026931368
ABI2	16.1051908320068	13.7258167803199	6.96880624877052	14.8415248017742	12.9356335724395	9.12327636630723	17.8134800109694	13.307013603554	11.0618182692556	9.18893861947931
ABI3	1.44341653028849	5.06643066879001	9.76297504968565	4.81003389745435	5.39982497359957	2.55782631661053	2.56772753267544	7.810229699322	6.58563803602921	3.32816167144836
ABI3BP	1.38249221733734	0.280211140560617	2.93406457392856	0.988251290735144	0.220623391210376	0.428254466527646	2.91775604684087	15.5562399430606	2.68870695408273	0.626366820609028
ABL1	29.3508364309007	14.9053535996791	9.62410910613131	14.4888629707172	19.690629895794	16.2025494763273	27.4456153748984	27.5110509197175	15.8672212223002	17.4711462274793
ABL2	11.5044113907351	3.26995701217584	3.81559002865486	6.69705792397118	3.6543584796369	7.58251407685463	5.06423673803871	3.57765250898729	5.31771197551509	3.72001467741246
ABLIM1	31.4549301841973	6.94018418025753	14.4460947337091	14.630532582111	11.7214250339084	15.4548947538961	5.02339875152742	21.2228187370637	15.5741791162152	13.5347726616252
ABLIM2	0.920988199684621	0.979206587287219	2.15260991028215	1.46313808298953	0.984397646361948	0.742749256134488	0.773596954265396	1.51171788467175	0.214754174794727	0.427243192752032
ABLIM3	9.55725084520979	18.8332937535546	3.66534536344117	7.32754005012385	0.705704758832857	1.55422493207153	12.3926328969765	12.9969128377552	2.05617293835933	2.94919872482546
ABO	14.5068532501157	0.0496114800398845	0.161652534398697	0.269184977313922	11.6121873392431	4.42037057152918	1.71985807882238	3.2438031637785	1.04475267861359	0.803138348115862
ABP1	0.0730900167162617	0.0258110467818707	11.1522660921604	22.4308840796658	0.349542688978686	0.0725475668457332	0.0131585226594658	0.179790413766694	7.39705800395472	0.0850263223796466
ABR	13.8030275946409	23.2008333417264	11.4233957451062	18.8310224952581	9.47041378334935	27.4251842444014	11.8493995620691	25.8750600790696	12.7177073799684	5.51014850359794
ABRA	0.00991355570007727	0.00568892715925763	0.0231707835707645	0.0102891086705079	0.0071666552569645	0	0.0116009052349974	0	0.00966139854950487	0
ABT1	13.1744189918825	11.2502745335695	23.2634462271125	8.38942003387	25.9467439322133	15.1101386182135	16.6874023624879	15.0204257935667	15.1320555439982	14.1660583910087
ABTB1	8.8508490044003	18.4799818847084	6.48011872396859	13.1520913224264	21.5622965321937	14.9074665529594	9.85169871227176	27.4469124517274	8.26385001392248	8.5835976733916
ABTB2	0.387004752531489	0.520858816978395	7.76992978961241	1.27145934352179	2.60046536838291	4.47279498093602	2.32953890549518	2.78971552891428	0.396154780173273	1.12181432221078
ACAA1	36.7002825541481	71.3189619085085	29.2352784687236	30.0189794219469	27.892001895383	34.5841772441366	24.375702976371	65.5419152054776	52.1571111236967	54.8058192824257
ACAA2	31.4593362714434	19.2884457855708	20.2259375210609	37.0685622310261	18.0020747523412	20.4357005352304	15.6110154608262	19.2007485357525	38.3841269797769	13.7166714218226
ACACA	21.0222480349374	13.7949384950692	2.71211781989127	11.9607172280891	8.69259108183948	12.2841358811714	11.6972814372665	28.7849697644112	10.1309544047384	4.27219165015357
ACACB	1.39771488706445	2.56294010866569	1.49486501856149	0.998767750115331	1.43401912468387	1.92590689901429	0.81348949135545	6.26784877827557	1.18236339602046	1.15908069680404
ACAD10	12.800065944089	5.02406652235605	4.34012979509423	3.20481308787433	6.0407522527743	18.82294933864	2.71102732322577	10.4730622870958	5.2152497546374	3.1847324919895
ACAD11	0.64108868257426	0.475834922056332	0.245248018007996	0.159371233287845	0.277516431069744	0.501539119671564	0.413287142516989	0.982072271373527	0.246919916472469	0.0704954700815984
ACAD8	10.9964393779366	6.66269779700745	7.31575644874925	6.21182146611281	8.80586240040072	18.3268140558972	8.04165685212145	20.2960859094409	4.56957375139353	6.30439800104669
ACAD9	17.447036407018	19.5513847424618	16.4769286537901	12.3449443934485	33.7487096290105	21.3058569841164	14.0930504094334	20.8400900402835	24.0250851136516	12.0176363886926
ACADL	0.0438585259405828	0.0125841810414422	0.512548899227996	0.0227600042398223	0.221941815331344	0.00884264519585543	0.00641544036489615	0.993444326457036	0	0.0177662573784666
ACADM	25.2660330413732	20.2207096418776	18.6190492767933	23.7038046068418	7.08719445294139	15.5937596435118	23.4271519542823	34.3994316435315	14.9470000643362	10.9114713815244
ACADS	6.75071254911741	16.0023912188492	14.53558732735	7.22817129954358	6.11568040435162	9.79734643538918	0.62497834540655	19.2495728056051	6.00993420193566	7.86145304322278
ACADSB	10.3490913584119	27.8061047132979	2.26277268624001	9.19340778900197	1.8404781336534	35.8050328464108	28.6254767767151	29.298015557261	14.4390764072723	6.36403427912175
ACADVL	87.1084381579954	71.440995280892	58.8293232185588	134.727014476844	64.8870094586148	137.055512530437	32.8635138618618	209.807135801229	42.9929617416646	55.3554804360268
ACAN	0.0988305245176934	1.60572157118954	4.59102340935194	0.36061347215386	0.381789776785443	0.60026956511096	0.468029597932713	0.411511241162833	3.84363877601975	0.977505912187623
ACAP1	0.582397680739109	1.35558423886014	8.17584978569186	1.15807856501369	3.49410448504387	0.649659411398852	0.993625859386069	7.62362968843634	0.65776095675074	1.33466529213592
ACAP2	11.6728136354405	8.45204146081331	4.97208174852218	7.8724854832537	6.63679654683222	9.37538682001912	10.3444009957308	10.8980573651284	9.64104089130599	8.13806091641167
ACAP3	4.92437088743088	8.68182951346327	5.20593694400768	9.43409441504161	2.74080808660524	3.77220328019844	6.71445211055452	16.5600793752596	7.73662897702386	12.0196127864661
ACAT1	20.4124803847373	67.6616150585868	29.6036619373695	16.5847799404616	51.8026059060857	53.0747664244733	15.4279916842582	27.5610560096283	13.0793152268031	27.6608305892134
ACAT2	21.3345854715613	15.9198409445742	17.5130787808106	23.3851339500844	55.138803898832	14.9485173592373	8.02327132829963	11.5957977656815	44.1056485604899	20.5264991840689
ACBD3	63.7976852290731	20.031298176068	23.2457100204149	48.6921721000207	24.6532176932427	61.4532836044646	28.7181564301718	22.9877820840673	32.5484630829936	17.4056496971466
ACBD4	6.54810497644647	8.23158861185425	3.4653773272006	1.13612143805623	1.64713453297041	7.50184222020375	1.77944669018054	11.3726178331325	0.839931701619836	1.48744057601864
ACBD5	13.2447274114806	8.9549477967752	6.02131505041172	8.29318354193527	4.96093996222066	15.4820450839221	14.2772106768867	10.5858260915095	10.0448843123934	3.35103249107073
ACBD6	42.4818743903485	24.5868109441623	19.1515989527441	40.4001342585678	26.0391194354049	41.5021016050578	18.7027554419895	17.5584920177349	34.6588922210601	46.6652298228879
ACBD7	0.429377571838184	0.985599033851112	0.435514472682304	1.0048001575045	6.96357734090854	0.209074768310315	1.98140019008641	0.345425222255614	1.00271555901416	0.201280625136455
ACCN1	0.0223733934425298	0.0586927853770846	0.0348619656346834	0.0497591991546104	0.00924231729228763	2.48484334140992	1.54470765817098	0.252113503646995	0	0.138103428931185
ACCN2	4.96747365515427	2.66456215376216	1.4176898370756	2.44938853084753	3.16013260934768	0.798412279966947	2.91260337260834	1.64237961427039	1.9568328861943	0.798302004166237
ACCN3	0.424958238953744	0.54775540898059	0.427860503522221	2.13064378770923	0.387555417473606	0.263627712376437	2.34108267798323	1.7422219213982	0.853784452853227	1.07346313738858
ACCN4	0.00470560710065716	0.0162019704204711	0.197970024675963	0.0439548168747345	0.0340175259870393	0.0379493046150983	0	0.180571302844067	0.00917183440376987	0.0711630164556298
ACCN5	0.0161358938522534	0	0	0	0	0	0.0377646489564809	0	0	0
ACCS	1.60955541176228	5.99329989240334	3.84684306814203	1.70821095651007	3.45571923235093	6.91972263085777	3.08726005219231	17.6857024781798	2.72443730533365	1.54911369189635
ACCSL	0	0	0.046748965533982	0	0	0	0	0	0	0.00810219429897103
ACD	6.74619384762127	12.656695405091	9.86321712807717	5.68507119456482	19.7656282609973	10.390964121122	15.2244361933284	12.3113327822754	11.0370863048273	8.98606291034668
ACE	1.75508685946221	12.0018944195418	6.74111304692639	3.93362343826985	5.35118040571326	15.3186501855367	12.8677089714731	9.89771662783829	14.606335207758	6.29791526885988
ACE2	0.0506023839712242	0.0536092571312079	0.891589552249897	0.0282796459866056	0.0506509031078192	0.0439484761231138	0.0819903156985018	0.124474230004429	0.00758696652561631	0.163984531320492
ACER1	0.0250936878658206	0.115200774974967	0.0782013945513302	0.065110765805558	0	0	0.499201453393482	0.320978768107009	0.0244554150784342	0.0271066059267046
ACER2	3.32179892780871	2.14793703017842	0.111872962752254	3.05021564534492	0.242213850006595	3.38147465059742	2.35807923566514	2.77551346185472	0.988917990941675	0.237838606840763
ACER3	3.67490108981686	4.87482832604351	2.87036730253782	81.8759375681024	6.60448367267713	3.12681336060512	3.0878346567781	3.56230094861957	3.92410464295707	4.97471405600829
ACHE	0.0230824589093784	0.185443249536978	0.553889079297619	0.0958275457510275	0.113469214007631	0.394644533817058	1.92320018838639	0.974333927131727	0.0629869601749593	0.144617455224786
ACIN1	28.8228353013826	34.3839930024059	23.6571762976359	19.08272350425	31.8562271365591	32.4214906960628	29.8740475441634	45.7835676887055	32.5829247774467	26.7738845930586
ACLY	109.674992161234	61.7946166676196	22.2285263306704	48.2945800509479	45.3637423890858	74.2740756074646	47.7288424743258	58.3378603795451	40.5010887610749	20.4540109125845
ACMSD	2.45717391582115	0.112804598855488	0.119116364180586	1.66616887038044	0.0473687245864325	1.99044406300627	0.102236457654985	0.721731459380881	0	1.9346743634855
